,RESOLUCAO,EMPRESA,AUTORIZACAO,NOME_PRODUTO_MARCA,NUMERO_PROCESSO,NUMERO_REGISTRO,VENDA_EMPREGO,VENCIMENTO,APRESENTACAO,VALIDADE_PRODUTO,CATEGORIA_ID,ASSUNTO_ID,EXPEDIENTE_PETICAO,VERSAO
625,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",LIMPEMAX INDÚSTRIA E COMÉRCIO DE PRODUTOS DE LIMPEZA LTDA. EPP,3.03901-7,Desinfetante de Uso Geral Limpemax,5351.020506/2022-08,3.3901.0006.003-0,PRODUTO DE VENDA LIVRE,2032-02-01,Única + FRASCO DE PLÁSTICO TRANSLÚCIDO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
626,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",LS PRODUTOS DE LIMPEZA EIRELI,3.10126-9,ÁCIDO MURIÁTICO DULAR,5351.089675/2021-73,3.0126.0008.001-3,PRODUTO DE VENDA LIVRE,2032-02-01,NÃO APRESENTA + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3222033,30020,None,None
627,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",MUSTANG PLURON QUÍMICA LTDA,3.00546-2,SAMPROX-H 5%,5351.188042/2019-22,3.0546.3162.001-5,,2029-05-01,GALAO PLASTICO + CAIXA DE PAPELAO,9 Meses,3204014,312,3212316/21-7,None
628,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",PHILIPEIA INDUSTRIA QUIMICA LTDA,3.08335-4,DESINFE-Q,5351.020514/2022-46,3.8335.0002.001-2,PRODUTO DE VENDA LIVR,2032-02-01,ÁGUAS MARINHAS + BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
629,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",PHILIPEIA INDUSTRIA QUIMICA LTDA,3.08335-4,DESINFE-Q,5351.020514/2022-46,3.8335.0002.002-0,PRODUTO DE VENDA LIVR,2032-02-01,ÁGUAS MARINHAS + FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
630,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",PHILIPEIA INDUSTRIA QUIMICA LTDA,3.08335-4,DESINFE-Q,5351.020514/2022-46,3.8335.0002.003-9,PRODUTO DE VENDA LIVR,2032-02-01,HERBAL + BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
631,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",PHILIPEIA INDUSTRIA QUIMICA LTDA,3.08335-4,DESINFE-Q,5351.020514/2022-46,3.8335.0002.004-7,PRODUTO DE VENDA LIVR,2032-02-01,HERBAL + FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
632,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",PRODUTOS QUIMICOS SALTE LTDA.,3.00013-0,DESINFETANTE DEBRILHO,5351.898050/2021-03,3.0013.0010.001-3,PRODUTO DE VENDA LIVRE,2032-02-01,FLORAL + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
633,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",PRODUTOS QUIMICOS SALTE LTDA.,3.00013-0,DESINFETANTE DEBRILHO,5351.898050/2021-03,3.0013.0010.002-1,PRODUTO DE VENDA LIVRE,2032-02-01,FLORAL + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
634,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",PRODUTOS QUIMICOS SALTE LTDA.,3.00013-0,DESINFETANTE DEBRILHO,5351.898050/2021-03,3.0013.0010.003-1,PRODUTO DE VENDA LIVRE,2032-02-01,LAVANDA + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
635,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",PRODUTOS QUIMICOS SALTE LTDA.,3.00013-0,DESINFETANTE DEBRILHO,5351.898050/2021-03,3.0013.0010.004-8,PRODUTO DE VENDA LIVRE,2032-02-01,LAVANDA + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
636,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",PROLIMPO-INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA - EPP,3.01429-5,MAGNUM CHM,5351.465446/2011-17,3.1429.0004.001-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2027-01-01,BOMBONA PLASTICA,24 Meses,3222029,3782,0107524/22-8,None
637,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",QUIMITEC QUÍMICA INDUSTRIAL LTDA,3.03075-4,DOMITEC DC 550,5351.790437/2021-12,3.3075.0010.001-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,BOMBONA PLASTICA + FILME DE POLIETILENO,24 Meses,3222029,30020,None,None
638,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",QUIMITEC QUÍMICA INDUSTRIAL LTDA,3.03075-4,DOMITEC DC 550,5351.790437/2021-12,3.3075.0010.002-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3222029,30020,None,None
639,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",RIZELAR INDUSTRIA E COMERCIO DE ARTIGOS DE LIMPEZA LTDA EPP,3.01874-9,ÁLCOOL RIZELAR,5351.014305/2022-63,3.1874.0033.001-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205029,30020,None,None
640,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",TECPON INDÚSTRIA E COMÉRCIO DE PRODUTOS QUÍMICOS LTDA,3.01780-6,TECPON BG 10,5351.019003/2021-09,3.1780.0074.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,UNICA + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
641,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",TECPON INDÚSTRIA E COMÉRCIO DE PRODUTOS QUÍMICOS LTDA,3.01780-6,TECPON BG 10,5351.019003/2021-09,3.1780.0074.002-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,UNICA + FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
642,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",TECPON INDÚSTRIA E COMÉRCIO DE PRODUTOS QUÍMICOS LTDA,3.01780-6,TECPON BG 10,5351.019003/2021-09,3.1780.0074.003-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,UNICA + BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
643,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",TECPON INDÚSTRIA E COMÉRCIO DE PRODUTOS QUÍMICOS LTDA,3.01780-6,TECPON BG 10,5351.019003/2021-09,3.1780.0074.004-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,UNICA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
644,"RESOLUÇÃO-RE nº 255, de 27 de janeiro de 2022",Z S FABRICANTE DE PRODUTOS DE LIMPEZA LTDA,3.09287-5,OMINIRID DESINFETANTE,5351.100465/2021-43,3.9287.0003.001-1,PRODUTO DE VENDA LIVRE,2032-02-01,ÚNICA + FRASCO DE PLÁSTICO TRANSLÚCIDO COM GATILHO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
645,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",ADAMA BRASIL S/A,3.05331-1,RATTI 5.0 ISCA FRESCA,5351.237753/2021-52,3.5331.0015.001-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2031-09-01,SACO PLASTICO + CAIXA DE PAPELAO,24 Meses,3206017,312,3761459/21-1,None
646,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",ADAMA BRASIL S/A,3.05331-1,ATTRACIDE,5351.854488/2016-03,3.5331.0006.001-8,,2026-04-01,FRASCO + CAIXA DE PAPELAO,24 Meses,3206025,389,8451463/21-5,None
647,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",AEB BIOQUÍMICA LATINO AMERICANA S/A,3.01388-3,DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA PERACID MAX,5351.016137/2021-60,3.1388.0050.001-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,PERACID MAX + BOMBONA PLASTICA OPACA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,12 Meses,3205053,30020,None,None
648,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",AJX COMERCIO LTDA,3.09132-9,WATER CLOR TOP,5351.166908/2021-69,3.9132.0002.001-9,PRODUTO DE VENDA LIVRE,2032-01-01,WATER CLOR TOP + BALDE PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205045,30020,None,None
649,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",ALEXANDRE MIAN,3.08814-9,M MAX ALUMINIUN,5351.812057/2021-38,3.8814.0007.001-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,GALAO PLASTICO + CAIXA DE PAPELAO,12 Meses,3222029,30020,None,None
650,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",ALLOXY ESPECIALIDADES QUÍMICAS LTDA,3.05865-6,DIALL 3500,5351.437325/2019-11,3.5865.0005.001-0,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2024-12-01,BOMBONA PLASTICA OPACA,18 Meses,3204014,3782,4356364/21-0,None
651,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",AMAZON QUÍMICA INDUSTRIA E COMÉRCIO DE PRODUTOS QUÍMICOS LTDA,3.08167-4,DESINFETANTE PARA USO GERAL QUALYBRILL,5351.909915/2020-85,3.8167.0002.009-1,PRODUTO DE VENDA LIVRE,2031-01-01,FRASCO,24 Meses,3205061,331,0053092/22-1,EUCALIPTO
652,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",AMAZON QUÍMICA INDUSTRIA E COMÉRCIO DE PRODUTOS QUÍMICOS LTDA,3.08167-4,DESINFETANTE PARA USO GERAL QUALYBRILL,5351.909915/2020-85,3.8167.0002.010-5,PRODUTO DE VENDA LIVRE,2031-01-01,GALAO PLASTICO,24 Meses,3205061,331,0053092/22-1,EUCALIPTO
653,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",AMAZON QUÍMICA INDUSTRIA E COMÉRCIO DE PRODUTOS QUÍMICOS LTDA,3.08167-4,DESINFETANTE PARA USO GERAL QUALYBRILL,5351.909915/2020-85,3.8167.0002.011-3,PRODUTO DE VENDA LIVRE,2031-01-01,FRASCO,24 Meses,3205061,331,0053092/22-1,TALCO
654,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",AMAZON QUÍMICA INDUSTRIA E COMÉRCIO DE PRODUTOS QUÍMICOS LTDA,3.08167-4,DESINFETANTE PARA USO GERAL QUALYBRILL,5351.909915/2020-85,3.8167.0002.012-1,PRODUTO DE VENDA LIVRE,2031-01-01,GALAO PLASTICO,24 Meses,3205061,331,0053092/22-1,TALCO
655,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",American Nutrients do Brasil Indústria e Comércio Ltda.,3.05522-1,MUUCARE DESINCRUSTANTE ÁCIDO,5351.292413/2021-94,3.5522.0032.001-8,PRODUTO DE VENDA LIVR,2032-01-01,MUUCARE DESINCRUSTANTE ÁCIDO + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3222029,30020,8542326/21-2,None
656,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",American Nutrients do Brasil Indústria e Comércio Ltda.,3.05522-1,MUUCARE DESINCRUSTANTE ÁCIDO,5351.292413/2021-94,3.5522.0032.002-6,PRODUTO DE VENDA LIVR,2032-01-01,MUUCARE DESINCRUSTANTE ÁCIDO + BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3222029,30020,8542326/21-2,None
657,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",American Nutrients do Brasil Indústria e Comércio Ltda.,3.05522-1,MUUCARE DESINCRUSTANTE ÁCIDO,5351.292413/2021-94,3.5522.0032.003-4,PRODUTO DE VENDA LIVR,2032-01-01,MUUCARE DESINCRUSTANTE ÁCIDO + BALDE PLASTICO + FILME DE POLIETILENO,24 Meses,3222029,30020,8542326/21-2,None
658,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",American Nutrients do Brasil Indústria e Comércio Ltda.,3.05522-1,MUUCARE DESINCRUSTANTE ÁCIDO,5351.292413/2021-94,3.5522.0032.004-2,PRODUTO DE VENDA LIVR,2032-01-01,MUUCARE DESINCRUSTANTE ÁCIDO + GALAO PLASTICO + FILME DE POLIETILENO,24 Meses,3222029,30020,8542326/21-2,None
659,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",American Nutrients do Brasil Indústria e Comércio Ltda.,3.05522-1,MUUCARE DESINCRUSTANTE ÁCIDO,5351.292413/2021-94,3.5522.0032.005-0,PRODUTO DE VENDA LIVR,2032-01-01,MUUCARE DESINCRUSTANTE ÁCIDO + TAMBOR PLASTICO OPACO + FILME DE POLIETILENO,24 Meses,3222029,30020,8542326/21-2,None
660,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",American Nutrients do Brasil Indústria e Comércio Ltda.,3.05522-1,MUUCARE DESINCRUSTANTE ÁCIDO,5351.292413/2021-94,3.5522.0032.006-9,PRODUTO DE VENDA LIVR,2032-01-01,MUUCARE DESINCRUSTANTE ÁCIDO + ACONDICIONAMENTO NAO PREVISTO NA TABELA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3222029,30020,8542326/21-2,None
661,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",American Nutrients do Brasil Indústria e Comércio Ltda.,3.05522-1,DESINFETANTE PET AMERICAN NUTRIENTS,5351.584391/2020-13,3.5522.0024.003-0,PRODUTO DE VENDA LIVRE,2031-03-01,AMEPET + FRASCO DE PLASTICO OPACO SPRAY + CAIXA DE PAPELAO,24 Meses,3205061,3899,8422987/21-0,None
662,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",Archote Indústria Química Ltda,3.00524-6,ÁGUA SANITÁRIA AGIFÁCIL,5351.295632/2005-13,3.0524.0020.001-4,PRODUTO DE VENDA LIVRE,2025-09-01,FRASCO DE PLASTICO OPACO,6 Meses,3103033,389,4700605/21-9,None
663,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",Archote Indústria Química Ltda,3.00524-6,ÁGUA SANITÁRIA AGIFÁCIL,5351.295632/2005-13,3.0524.0020.002-2,PRODUTO DE VENDA LIVRE,2025-09-01,GALAO,6 Meses,3103033,389,4700605/21-9,None
664,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",Archote Indústria Química Ltda,3.00524-6,ÁGUA SANITÁRIA AGIFÁCIL,5351.295632/2005-13,3.0524.0020.003-0,PRODUTO DE VENDA LIVRE,2025-09-01,BOMBONA PLASTICA,6 Meses,3103033,389,4700605/21-9,None
665,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",ARY SILVIO C FILHO INDUSTRIA E COMERCIO DE PRODUTOS DE LIMPEZA LTDA,3.03271-1,ÁLCOOL ETÍLICO HIDRATADO 70º E DESINFETANTE HOSPITALAR CLEAN DOMESTIC,5351.537196/2021-77,3.3271.0006.001-0,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205029,30020,None,None
666,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",ARY SILVIO C FILHO INDUSTRIA E COMERCIO DE PRODUTOS DE LIMPEZA LTDA,3.03271-1,ÁLCOOL ETÍLICO HIDRATADO 70º E DESINFETANTE HOSPITALAR CLEAN DOMESTIC,5351.537196/2021-77,3.3271.0006.002-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,BOMBONA PLASTICA TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205029,30020,None,None
667,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",BASTON INDÚSTRIA DE AEROSSOIS LTDA,3.04067-3,RODOX MÁXIMA AÇÃO,5351.459422/2021-71,3.4067.0077.001-2,PRODUTO DE VENDA LIVRE,2032-01-01,TUBO DE FLANDRES + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3206017,30020,None,None
668,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",BECKER INDUSTRIA DE COSMETICOS LTDA - ME,3.07194-1,BECKER ALKALI CIP,5351.256967/2021-28,3.7194.0057.001-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2031-09-01,ÚNICA + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3205053,392,4754182/21-9,None
669,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",BECKER INDUSTRIA DE COSMETICOS LTDA - ME,3.07194-1,BECKER ALKALI CIP,5351.256967/2021-28,3.7194.0057.002-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2031-09-01,ÚNICA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3205053,392,4754182/21-9,None
670,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",BIOCHEMICAL PRODUTOS QUIMICOS LTDA ME,3.02593-7,BIOCLORE,5351.753179/2010-11,3.2593.0039.001-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2026-02-01,BOMBONA PLASTICA + CAIXA DE PAPELAO,6 Meses,3205061,312,3718254/21-2,None
671,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",BOMBRIL S/A,3.00589-1,LYSOBRIL,5351.051119/2021-24,3.0589.0265.001-5,PRODUTO DE VENDA LIVRE,2032-01-01,CLÁSSICO + FRASCO + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
672,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",BOMBRIL S/A,3.00589-1,LYSOBRIL,5351.051119/2021-24,3.0589.0265.002-3,PRODUTO DE VENDA LIVRE,2032-01-01,FRESH + FRASCO + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
673,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",BOMBRIL S/A,3.00589-1,LYSOBRIL,5351.051119/2021-24,3.0589.0265.003-1,PRODUTO DE VENDA LIVRE,2032-01-01,LAVANDA + FRASCO + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
674,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",BRILHO XIKE PRODUTOS DE LIMPEZA LTDA- ME,3.03499-0,VETCLEAN SPECTRUM,5351.642830/2021-92,3.3499.0018.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,FRASCO DE PLASTICO OPACO,24 Meses,3205061,30020,None,None
675,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",BRILHO XIKE PRODUTOS DE LIMPEZA LTDA- ME,3.03499-0,VETCLEAN SPECTRUM,5351.642830/2021-92,3.3499.0018.002-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,GALAO PLASTICO,24 Meses,3205061,30020,None,None
676,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",BRILHO XIKE PRODUTOS DE LIMPEZA LTDA- ME,3.03499-0,VETCLEAN SPECTRUM,5351.642830/2021-92,3.3499.0018.003-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,BOMBONA PLASTICA,24 Meses,3205061,30020,None,None
677,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",CHEMICALL MAX PRODUTOS QUIMICOS DE LIMPEZA LTDA - EPP,3.07651-9,ALUMINOX TOP MIX DETERGENTE DESINCRUSTANTE ÁCIDO,5351.677237/2017-81,3.7651.0005.001-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2023-03-01,FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO,12 Meses,3203018,330,4799268/21-0,None
678,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",CHEMICALL MAX PRODUTOS QUIMICOS DE LIMPEZA LTDA - EPP,3.07651-9,ALUMINOX TOP MIX DETERGENTE DESINCRUSTANTE ÁCIDO,5351.677237/2017-81,3.7651.0005.002-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2023-03-01,GALAO PLASTICO + ACONDICIONAMENTO NAO PREVISTO NA TABELA,12 Meses,3203018,330,4799268/21-0,None
679,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",CHEMICALL MAX PRODUTOS QUIMICOS DE LIMPEZA LTDA - EPP,3.07651-9,ALUMINOX TOP MIX DETERGENTE DESINCRUSTANTE ÁCIDO,5351.677237/2017-81,3.7651.0005.003-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2023-03-01,BOMBONA PLASTICA OPACA + ACONDICIONAMENTO NAO PREVISTO NA TABELA,12 Meses,3203018,330,4799268/21-0,None
680,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",CHEMICALL MAX PRODUTOS QUIMICOS DE LIMPEZA LTDA - EPP,3.07651-9,ALUMINOX TOP MIX DETERGENTE DESINCRUSTANTE ÁCIDO,5351.677237/2017-81,3.7651.0005.004-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2023-03-01,TAMBOR METALICO + ACONDICIONAMENTO NAO PREVISTO NA TABELA,12 Meses,3203018,330,4799268/21-0,None
681,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",CHEMIE SAÚDE AMBIENTAL LTDA,3.09286-1,ACTION 3X1 MULTCLOR,5351.000277/2021-16,3.9286.0014.001-1,PRODUTO DE VENDA LIVRE,2032-01-01,1 KG + SACO PLASTICO + CAIXA DE PAPELAO,24 Meses,3205045,30020,None,None
682,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",CHEMIE SAÚDE AMBIENTAL LTDA,3.09286-1,ACTION 3X1 MULTCLOR,5351.000277/2021-16,3.9286.0014.002-8,PRODUTO DE VENDA LIVRE,2032-01-01,7 KG + BALDE PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205045,30020,None,None
683,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",CHEMIE SAÚDE AMBIENTAL LTDA,3.09286-1,ACTION 3X1 MULTCLOR,5351.000277/2021-16,3.9286.0014.003-6,PRODUTO DE VENDA LIVRE,2032-01-01,10 KG + BALDE PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205045,30020,None,None
684,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",CHEMIE SAÚDE AMBIENTAL LTDA,3.09286-1,ACTION 3X1 MULTCLOR,5351.000277/2021-16,3.9286.0014.004-4,PRODUTO DE VENDA LIVRE,2032-01-01,40 KG + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205045,30020,None,None
685,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",CHEMIE SAÚDE AMBIENTAL LTDA,3.09286-1,ACTION 3X1 MULTCLOR,5351.000277/2021-16,3.9286.0014.005-2,PRODUTO DE VENDA LIVRE,2032-01-01,45 KG + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205045,30020,None,None
686,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",CIQ COMÉRCIO E INDÚSTRIAS QUÍMICAS LTDA,3.03164-1,LIMPLUS ALCALINO CLORADO,5351.011036/2022-83,3.3164.0003.001-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,VERSÃO 1 + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3222030,30020,None,None
687,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",CIQ COMÉRCIO E INDÚSTRIAS QUÍMICAS LTDA,3.03164-1,LIMPLUS ALCALINO CLORADO,5351.011036/2022-83,3.3164.0003.002-2,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,VERSÃO 1 + BOMBONA PLASTICA OPACA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3222030,30020,None,None
688,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",CITROMAX INDUSTRIA E COMERCIO LTDA EPP,3.02923-7,GLIFOSATO POWER CITROMAX MAX 20,5351.152530/2018-11,3.2923.0126.001-0,PRODUTO DE VENDA LIVRE,2028-06-01,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3222019,389,7029949/21-8,None
689,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",CITROMAX INDUSTRIA E COMERCIO LTDA EPP,3.02923-7,MADALDRIN 400 PÓ,5351.626427/2014-06,3.2923.0073.001-3,PRODUTO DE VENDA LIVRE,2029-12-01,SACO PLASTICO + CAIXA DE PAPELAO,25 Meses,3206017,389,4971180/21-4,None
690,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",CITROMAX INDUSTRIA E COMERCIO LTDA EPP,3.02923-7,MADALDRIN 400 PÓ,5351.626427/2014-06,3.2923.0073.002-1,PRODUTO DE VENDA LIVRE,2029-12-01,POTE DE PLASTICO + CAIXA DE PAPELAO,25 Meses,3206017,389,4971180/21-4,None
691,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",COLGATE PALMOLIVE INDUSTRIAL LTDA,3.04146-6,AJAX ALTERNATIVA AO CLORO FLORAL,5351.558408/2020-79,3.4146.0409.001-5,PRODUTO DE VENDA LIVRE,2031-03-01,FRASCO DE PLASTICO OPACO,18 Meses,3205061,389,3913293/21-3,FLORAL
