,RESOLUCAO,EMPRESA,AUTORIZACAO,NOME_PRODUTO_MARCA,NUMERO_PROCESSO,NUMERO_REGISTRO,VENDA_EMPREGO,VENCIMENTO,APRESENTACAO,VALIDADE_PRODUTO,CATEGORIA_ID,ASSUNTO_ID,EXPEDIENTE_PETICAO,VERSAO
337,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.001-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,GALAO PLASTICO,24 Meses,3222029,30020,4300320/21-6,IX20
338,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.002-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,BOMBONA PLASTICA,24 Meses,3222029,30020,4300320/21-6,IX20
339,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.003-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,BOMBONA PLÁSTICA TRANSLÚCIDA,24 Meses,3222029,30020,4300320/21-6,IX20
340,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.004-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,BOMBONA PLASTICA OPACA,24 Meses,3222029,30020,4300320/21-6,IX20
341,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.005-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,FRASCO,24 Meses,3222029,30020,4300320/21-6,IX20
342,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.006-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,GALAO,24 Meses,3222029,30020,4300320/21-6,IX20
343,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.007-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,TAMBOR PLASTICO,24 Meses,3222029,30020,4300320/21-6,IX20
344,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.008-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,GALAO PLASTICO,24 Meses,3222029,30020,4300320/21-6,IX40
345,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.009-2,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,BOMBONA PLASTICA,24 Meses,3222029,30020,4300320/21-6,IX40
346,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.010-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,BOMBONA PLASTICA OPACA,24 Meses,3222029,30020,4300320/21-6,IX40
347,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.011-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,BOMBONA PLÁSTICA TRANSLÚCIDA,24 Meses,3222029,30020,4300320/21-6,IX40
348,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.013-0,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,FRASCO,24 Meses,3222029,30020,4300320/21-6,IX40
349,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.014-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,GALAO,24 Meses,3222029,30020,4300320/21-6,IX40
350,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.015-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,TAMBOR PLASTICO,24 Meses,3222029,30020,4300320/21-6,IX40
351,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.016-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,BOMBONA PLASTICA,24 Meses,3222029,30020,4300320/21-6,IX100
352,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.017-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,GALAO PLASTICO,24 Meses,3222029,30020,4300320/21-6,IX100
353,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.018-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,BOMBONA PLASTICA OPACA,24 Meses,3222029,30020,4300320/21-6,IX100
354,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.019-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,TAMBOR PLASTICO,24 Meses,3222029,30020,4300320/21-6,IX100
355,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.020-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,BOMBONA PLASTICA TRANSLUCIDA,24 Meses,3222029,30020,4300320/21-6,IX100
356,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.021-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,GALAO,24 Meses,3222029,30020,4300320/21-6,IX100
357,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",J.C. SILVA - PRODUTOS DE LIMPEZA,3.09704-5,INTER X,5351.322214/2021-18,3.9704.0003.022-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,FRASCO,24 Meses,3222029,30020,4300320/21-6,IX100
358,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",JT ECOBIO COMÉRCIO E EXPORTAÇÃO DE ÓLEO E DERIVADOS LTDA,3.10638-8,ÁGUA SANITÁRIA VIVA CLEAN,5351.011034/2022-94,3.0638.0001.001-3,PRODUTO DE VENDA LIVRE,2032-01-01,FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3103033,30020,None,None
359,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",JT ECOBIO COMÉRCIO E EXPORTAÇÃO DE ÓLEO E DERIVADOS LTDA,3.10638-8,ÁGUA SANITÁRIA VIVA CLEAN,5351.011034/2022-94,3.0638.0001.002-1,PRODUTO DE VENDA LIVRE,2032-01-01,BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3103033,30020,None,None
360,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",KIOLA INDUSTRIA E COMERCIO LTDA,3.01086-1,TinoFood DPA,5351.009494/2022-52,3.1086.0031.001-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,. + BALDE PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3205053,30020,None,None
361,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",KIOLA INDUSTRIA E COMERCIO LTDA,3.01086-1,TinoFood DPA,5351.009494/2022-52,3.1086.0031.002-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,. + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3205053,30020,None,None
362,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",KIOLA INDUSTRIA E COMERCIO LTDA,3.01086-1,TinoFood DPA,5351.009494/2022-52,3.1086.0031.003-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,. + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3205053,30020,None,None
363,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",KIOLA INDUSTRIA E COMERCIO LTDA,3.01086-1,TinoFood DPA,5351.009494/2022-52,3.1086.0031.004-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,. + BOMBONA PLASTICA OPACA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3205053,30020,None,None
364,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",KIOLA INDUSTRIA E COMERCIO LTDA,3.01086-1,TinoFood DPA,5351.009494/2022-52,3.1086.0031.005-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,. + FRASCO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3205053,30020,None,None
365,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",KIOLA INDUSTRIA E COMERCIO LTDA,3.01086-1,TinoFood DPA,5351.009494/2022-52,3.1086.0031.006-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,. + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3205053,30020,None,None
366,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",KIOLA INDUSTRIA E COMERCIO LTDA,3.01086-1,TinoFood DPA,5351.009494/2022-52,3.1086.0031.007-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,. + FRASCO DE PLASTICO OPACO SPRAY + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3205053,30020,None,None
367,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",KIOLA INDUSTRIA E COMERCIO LTDA,3.01086-1,TinoFood DPA,5351.009494/2022-52,3.1086.0031.008-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,. + FRASCO PLÁSTICO OPACO COM GATILHO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3205053,30020,None,None
368,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",KIOLA INDUSTRIA E COMERCIO LTDA,3.01086-1,TinoFood DPA,5351.009494/2022-52,3.1086.0031.009-2,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,. + TAMBOR PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3205053,30020,None,None
369,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",KIOLA INDUSTRIA E COMERCIO LTDA,3.01086-1,TinoFood DPA,5351.009494/2022-52,3.1086.0031.010-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,. + TAMBOR PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3205053,30020,None,None
370,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",LABORATORIO ANEMIOTONICO LTDA,3.09992-0,ÁLCOOL 70°,5351.843531/2021-73,3.9992.0002.001-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205029,30020,None,None
371,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",LIMA & PERGHER INDÚSTRIA E COMÉRCIO S/A,3.01282-6,STARBAC,5351.697222/2008-48,3.1282.0318.005-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2029-01-01,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3205053,331,4343228/21-5,BLUE
372,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",LIMA & PERGHER INDÚSTRIA E COMÉRCIO S/A,3.01282-6,STARBAC,5351.697222/2008-48,3.1282.0318.006-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2029-01-01,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3205053,331,4343228/21-5,BLUE
373,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",LIMA & PERGHER INDÚSTRIA E COMÉRCIO S/A,3.01282-6,STARBAC,5351.697222/2008-48,3.1282.0318.007-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2029-01-01,BOMBONA PLASTICA OPACA + ACONDICIONAMENTO NAO PREVISTO NA TABELA,24 Meses,3205053,331,4343228/21-5,BLUE
374,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",LIMA & PERGHER INDÚSTRIA E COMÉRCIO S/A,3.01282-6,STARBAC,5351.697222/2008-48,3.1282.0318.008-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2029-01-01,SACO PLASTICO + TAMBOR METALICO,24 Meses,3205053,331,4343228/21-5,BLUE
375,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",L.M. INDÚSTRI,3.01540-7,DESINFETANTE CONCENTRADO POLITRIZ,5351.176497/2018-14,3.1540.0031.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-06-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PLASTICO,24 Meses,3205061,3782,4666498/21-4,ALFAZEMA
376,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",L.M. INDÚSTRI,3.01540-7,DESINFETANTE CONCENTRADO POLITRIZ,5351.176497/2018-14,3.1540.0031.002-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-06-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PLASTICO,24 Meses,3205061,3782,4666498/21-4,LAVANDA
377,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",L.M. INDÚSTRI,3.01540-7,DESINFETANTE CONCENTRADO POLITRIZ,5351.176497/2018-14,3.1540.0031.003-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-06-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PLASTICO,24 Meses,3205061,3782,4666498/21-4,CITRUS
378,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",L.M. INDÚSTRI,3.01540-7,DESINFETANTE CONCENTRADO POLITRIZ,5351.176497/2018-14,3.1540.0031.004-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-06-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PLASTICO,24 Meses,3205061,3782,4666498/21-4,MARINE
379,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",L.M. INDÚSTRI,3.01540-7,DESINFETANTE CONCENTRADO POLITRIZ,5351.176497/2018-14,3.1540.0031.005-2,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-06-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PLASTICO,24 Meses,3205061,3782,4666498/21-4,JASMIM
380,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",L.M. INDÚSTRI,3.01540-7,DESINFETANTE CONCENTRADO POLITRIZ,5351.176497/2018-14,3.1540.0031.006-0,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-06-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PLASTICO,24 Meses,3205061,3782,4666498/21-4,FLORAL
381,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",L.M. INDÚSTRI,3.01540-7,DESINFETANTE CONCENTRADO POLITRIZ,5351.176497/2018-14,3.1540.0031.007-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-06-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PLASTICO,24 Meses,3205061,3782,4666498/21-4,EUCALIPTO
382,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",L.M. INDÚSTRI,3.01540-7,DESINFETANTE CONCENTRADO POLITRIZ,5351.176497/2018-14,3.1540.0031.008-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-06-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PLASTICO,24 Meses,3205061,3782,4666498/21-4,ORQUÍDEA
383,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",L.M. INDÚSTRI,3.01540-7,DESINFETANTE CONCENTRADO POLITRIZ,5351.176497/2018-14,3.1540.0031.009-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-06-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PLASTICO,24 Meses,3205061,3782,4666498/21-4,HERBAL
384,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",LPL INDUSTRIA E COMERCIO DE SANEANTES EIRELI,3.05775-5,POWER PLUS HC,5351.519280/2020-28,3.5775.0010.001-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2030-08-01,FRASCO DE PLASTICO OPACO COM VALVULA DOSADORA + FILME PLASTICO,24 Meses,3205029,330,0132008/22-4,1
385,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",LPL INDUSTRIA E COMERCIO DE SANEANTES EIRELI,3.05775-5,POWER PLUS HC,5351.519280/2020-28,3.5775.0010.002-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2030-08-01,FRASCO DE PLASTICO OPACO + FILME PLASTICO,24 Meses,3205029,330,0132008/22-4,1
386,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MERCOQUÍMICA INDÚSTRIA E COMÉRCIO LTDA,3.02747-0,TECH AL NITRIC,5351.004359/2022-11,3.2747.0186.001-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,ÚNICA + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3203018,30020,None,None
387,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MERCOQUÍMICA INDÚSTRIA E COMÉRCIO LTDA,3.02747-0,TECH AL NITRIC,5351.004359/2022-11,3.2747.0186.002-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,ÚNICA + BOMBONA PLASTICA OPACA + ACONDICIONAMENTO NAO PREVISTO NA TABELA,24 Meses,3203018,30020,None,None
388,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MERCOQUÍMICA INDÚSTRIA E COMÉRCIO LTDA,3.02747-0,DETERFAST GRILL PLUS,5351.408936/2021-69,3.2747.0185.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,GALAO PLASTICO + CAIXA DE PAPELAO,24 Meses,3222030,30020,None,None
389,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MERCOQUÍMICA INDÚSTRIA E COMÉRCIO LTDA,3.02747-0,DETERFAST GRILL PLUS,5351.408936/2021-69,3.2747.0185.002-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-01-01,BOMBONA PLASTICA OPACA,24 Meses,3222030,30020,None,None
390,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MULTQUÍMICA PRODUTOS QUÍMICOS LTDA,3.02599-9,MULT ORGANIC P SP,5351.787471/2010-08,3.2599.0141.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2026-02-01,FRASCO,24 Ano(s),3222030,330,4754187/21-1,None
391,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MULTQUÍMICA PRODUTOS QUÍMICOS LTDA,3.02599-9,MULT ORGANIC P SP,5351.787471/2010-08,3.2599.0141.002-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2026-02-01,BOMBONA PLASTICA,24 Ano(s),3222030,330,4754187/21-1,None
392,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MUNDO INDUSTRIAL LTDA,3.07770-0,DESINFETANTE BARBOSA,5351.212886/2021-16,3.7770.0006.001-0,PRODUTO DE VENDA LIVRE,2032-01-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,FLORAL
393,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MUNDO INDUSTRIAL LTDA,3.07770-0,DESINFETANTE BARBOSA,5351.212886/2021-16,3.7770.0006.002-9,PRODUTO DE VENDA LIVRE,2032-01-01,GALAO PLASTICO,24 Meses,3205061,30020,None,FLORAL
394,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MUNDO INDUSTRIAL LTDA,3.07770-0,DESINFETANTE BARBOSA,5351.212886/2021-16,3.7770.0006.003-7,PRODUTO DE VENDA LIVRE,2032-01-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,PINHO
395,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MUNDO INDUSTRIAL LTDA,3.07770-0,DESINFETANTE BARBOSA,5351.212886/2021-16,3.7770.0006.004-5,PRODUTO DE VENDA LIVRE,2032-01-01,GALAO PLASTICO,24 Meses,3205061,30020,None,PINHO
396,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MUNDO INDUSTRIAL LTDA,3.07770-0,DESINFETANTE BARBOSA,5351.212886/2021-16,3.7770.0006.005-3,PRODUTO DE VENDA LIVRE,2032-01-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,LAVANDA
397,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MUNDO INDUSTRIAL LTDA,3.07770-0,DESINFETANTE BARBOSA,5351.212886/2021-16,3.7770.0006.006-1,PRODUTO DE VENDA LIVRE,2032-01-01,GALAO PLASTICO,24 Meses,3205061,30020,None,LAVANDA
398,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MUNDO INDUSTRIAL LTDA,3.07770-0,DESINFETANTE BARBOSA,5351.212886/2021-16,3.7770.0006.007-1,PRODUTO DE VENDA LIVRE,2032-01-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,EUCALIPTO
399,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MUNDO INDUSTRIAL LTDA,3.07770-0,DESINFETANTE BARBOSA,5351.212886/2021-16,3.7770.0006.008-8,PRODUTO DE VENDA LIVRE,2032-01-01,GALAO PLASTICO,24 Meses,3205061,30020,None,EUCALIPTO
400,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MUSTANG PLURON QUÍMICA LTDA,3.00546-2,MUSTANG SOLUMAX DR8,5351.457026/2013-86,3.0546.3130.001-0,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-11-01,TAMBOR METALICO,18 Meses,3103084,389,7643121/21-4,None
401,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MUSTANG PLURON QUÍMICA LTDA,3.00546-2,MUSTANG SOLUMAX DR8,5351.457026/2013-86,3.0546.3130.002-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-11-01,BOMBONA PLASTICA,18 Meses,3103084,389,7643121/21-4,None
402,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",MUSTANG PLURON QUÍMICA LTDA,3.00546-2,MUSTANG SOLUMAX DR8,5351.457026/2013-86,3.0546.3130.003-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-11-01,GALAO PLASTICO + CAIXA DE PAPELAO,18 Meses,3103084,389,7643121/21-4,None
403,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",NOORDHEN BRASIL INDUSTRIA E COMERCIO LTDA ME,3.02143-2,PRATIC POWER CL,5351.708910/2015-09,3.2143.0011.001-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2026-02-01,BOMBONA PLASTICA + CAIXA DE PAPELAO,6 Meses,3207031,392,4807928/21-0,None
404,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",NOORDHEN BRASIL INDUSTRIA E COMERCIO LTDA ME,3.02143-2,PRATIC POWER CL,5351.708910/2015-09,3.2143.0011.002-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2026-02-01,BOMBONA PLASTICA,6 Meses,3207031,392,4807928/21-0,None
405,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",NOSSA SENHORA DE FÁTIMA INDÚSTRIA E COMÉRCIO DE EMBALAGENS LTDA,3.02060-5,Desinfetante Castelar Vinabio,5351.005435/2022-13,3.2060.0007.001-5,PRODUTO DE VENDA LIVRE,2032-01-01,Lavanda + FRASCO + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
406,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",Oleak Indústria e Comércio Ltda,3.01003-2,HIGINDOOR DETERGENTE DESINFETANTE DESINCRUSTANTE,5351.134975/2020-33,3.1003.0128.001-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2031-04-01,BOMBONA PLASTICA OPACA,6 Meses,3205053,389,5058844/21-4,None
