,RESOLUCAO,EMPRESA,AUTORIZACAO,NOME_PRODUTO_MARCA,NUMERO_PROCESSO,NUMERO_REGISTRO,VENDA_EMPREGO,VENCIMENTO,APRESENTACAO,VALIDADE_PRODUTO,CATEGORIA,ASSUNTO_PETICAO,EXPEDIENTE_PETICAO,VERSAO
108,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.010-7,PRODUTO DE VENDA LIVRE,02/2032,LAVANDA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
109,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.011-5,PRODUTO DE VENDA LIVRE,02/2032,MARINE + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
110,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.012-3,PRODUTO DE VENDA LIVRE,02/2032,MARINE + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
111,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.013-1,PRODUTO DE VENDA LIVRE,02/2032,PINHO + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
112,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.014-1,PRODUTO DE VENDA LIVRE,02/2032,PINHO + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
113,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.015-8,PRODUTO DE VENDA LIVRE,02/2032,TALCO + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
114,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.016-6,PRODUTO DE VENDA LIVRE,02/2032,TALCO + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
115,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.017-4,PRODUTO DE VENDA LIVRE,02/2032,TROPICAL + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
116,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.018-2,PRODUTO DE VENDA LIVRE,02/2032,TROPICAL + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
117,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.001-1,PRODUTO DE VENDA LIVRE,08/2028,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,332 REG. SANEANTES - Nova Embalagem de Produto,3176062/21-4,EUCALIPTO
118,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.002-1,PRODUTO DE VENDA LIVRE,08/2028,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,332 REG. SANEANTES - Nova Embalagem de Produto,3176062/21-4,EUCALIPTO
119,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.003-8,PRODUTO DE VENDA LIVRE,08/2028,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,332 REG. SANEANTES - Nova Embalagem de Produto,3176062/21-4,FLORAL
120,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.004-6,PRODUTO DE VENDA LIVRE,08/2028,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,332 REG. SANEANTES - Nova Embalagem de Produto,3176062/21-4,FLORAL
121,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.005-4,PRODUTO DE VENDA LIVRE,08/2028,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,332 REG. SANEANTES - Nova Embalagem de Produto,3176062/21-4,LAVANDA
122,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.006-2,PRODUTO DE VENDA LIVRE,08/2028,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,332 REG. SANEANTES - Nova Embalagem de Produto,3176062/21-4,LAVANDA
123,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.007-0,PRODUTO DE VENDA LIVRE,08/2028,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,332 REG. SANEANTES - Nova Embalagem de Produto,3176062/21-4,MARINE
124,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.008-9,PRODUTO DE VENDA LIVRE,08/2028,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,332 REG. SANEANTES - Nova Embalagem de Produto,3176062/21-4,MARINE
125,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.009-7,PRODUTO DE VENDA LIVRE,08/2028,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,332 REG. SANEANTES - Nova Embalagem de Produto,3176062/21-4,PINHO
126,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.010-0,PRODUTO DE VENDA LIVRE,08/2028,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,332 REG. SANEANTES - Nova Embalagem de Produto,3176062/21-4,PINHO
127,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",UNILEVER BRASIL INDUSTRIAL LTDA,3.02066-7,CAFUNÉ MULTIUSO DESINFETANTE ERVA DOCE,5351.247604/2020-11,3.2066.0507.001-4,PRODUTO DE VENDA LIVRE,05/2030,FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO,2 Ano(s),3205061 DESINFETANTE PARA USO GERAL,30014 REG. SANEANTES - Desistência de petição/processo a pedido,3962126/21-0,None
128,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",UNILEVER BRASIL INDUSTRIAL LTDA,3.02066-7,CAFUNÉ DESINFETANTE CONCENTRADO ERVA DOCE,5351.247633/2020-82,3.2066.0509.001-5,PRODUTO DE VENDA LIVRE,06/2030,FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO,2 Ano(s),3205061 DESINFETANTE PARA USO GERAL,30014 REG. SANEANTES - Desistência de petição/processo a pedido,3961806/21-7,None
129,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",VOFSI QUIMICA PRODUTOS DE LIMPEZA E COSMETICOS EIRELI,3.03021-7,CHLORINE T ,5351.004341/2022-19,3.3021.0003.001-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,CHLORINE T ,12 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
130,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",VOFSI QUIMICA PRODUTOS DE LIMPEZA E COSMETICOS EIRELI,3.03021-7,CHLORINE T 1%,5351.004344/2022-52,3.3021.0004.001-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,BOMBONA PLASTICA + FILME PLASTICO,6 Meses,3205029 DESINFETANTE HOSPITALAR PARA SUPERFÍCIES FIXAS E ARTIGOS NÃO CRÍTICOS,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
131,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ZUPPANI INDUSTRIAL LTDA,3.00960-1,DESINFETANTE ZUPP,5351.816253/2018-86,3.0960.0058.001-6,PRODUTO DE VENDA LIVRE,03/2029,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2365319/21-1,FRESCOR LAVANDA
132,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ZUPPANI INDUSTRIAL LTDA,3.00960-1,DESINFETANTE ZUPP,5351.816253/2018-86,3.0960.0058.002-4,PRODUTO DE VENDA LIVRE,03/2029,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2365319/21-1,FRESCOR MARINE
133,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ZUPPANI INDUSTRIAL LTDA,3.00960-1,DESINFETANTE ZUPP,5351.816253/2018-86,3.0960.0058.003-2,PRODUTO DE VENDA LIVRE,03/2029,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2365319/21-1,ERVA DOCE
134,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ZUPPANI INDUSTRIAL LTDA,3.00960-1,DESINFETANTE ZUPP,5351.816253/2018-86,3.0960.0058.004-0,PRODUTO DE VENDA LIVRE,03/2029,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2365319/21-1,FLORES TROPICAIS
135,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ZUPPANI INDUSTRIAL LTDA,3.00960-1,DESINFETANTE ZUPP,5351.816253/2018-86,3.0960.0058.005-9,PRODUTO DE VENDA LIVRE,03/2029,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2365319/21-1,PINHO TRADICIONAL
136,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ZUPPANI INDUSTRIAL LTDA,3.00960-1,DESINFETANTE ZUPP,5351.816253/2018-86,3.0960.0058.006-7,PRODUTO DE VENDA LIVRE,03/2029,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2365319/21-1,EUCALIPTO
137,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ZUPPANI INDUSTRIAL LTDA,3.00960-1,DESINFETANTE ZUPP,5351.816253/2018-86,3.0960.0058.007-5,PRODUTO DE VENDA LIVRE,03/2029,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2365319/21-1,FRESCOR LIMÃO
138,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ZUPPANI INDUSTRIAL LTDA,3.00960-1,DESINFETANTE ZUPP,5351.816253/2018-86,3.0960.0058.008-3,PRODUTO DE VENDA LIVRE,03/2029,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2365319/21-1,CHÁ DE FRESCOR
139,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ZUPPANI INDUSTRIAL LTDA,3.00960-1,DESINFETANTE ZUPP,5351.816253/2018-86,3.0960.0058.009-1,PRODUTO DE VENDA LIVRE,03/2029,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2365319/21-1,FRESCOR EUCALIPTO
140,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ZUPPANI INDUSTRIAL LTDA,3.00960-1,DESINFETANTE ZUPP,5351.816253/2018-86,3.0960.0058.010-5,PRODUTO DE VENDA LIVRE,03/2029,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2365319/21-1,CITRONELA
141,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ZUPPANI INDUSTRIAL LTDA,3.00960-1,DESINFETANTE ZUPP,5351.816253/2018-86,3.0960.0058.011-3,PRODUTO DE VENDA LIVRE,03/2029,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2365319/21-1,EUCALIPTO COM PODER DA CITRONELA
142,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ZUPPANI INDUSTRIAL LTDA,3.00960-1,DESINFETANTE ZUPP,5351.816253/2018-86,3.0960.0058.012-1,PRODUTO DE VENDA LIVRE,03/2029,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2365319/21-1',MULTIUSO
