,RESOLUCAO,EMPRESA,AUTORIZACAO,NOME_PRODUTO_MARCA,NUMERO_PROCESSO,NUMERO_REGISTRO,VENDA_EMPREGO,VENCIMENTO,APRESENTACAO,VALIDADE_PRODUTO,CATEGORIA,ASSUNTO_PETICAO,EXPEDIENTE_PETICAO,VERSAO
109,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP,3.07568-3,DESINFETANTE ESSENTIAL,5351.227622/2021-67,3.7568.0013.007-1,PRODUTO DE VENDA LIVRE,10/2031,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,5224028/21-3,BOUQUET FRANCÊS
110,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP,3.07568-3,DESINFETANTE ESSENTIAL,5351.227622/2021-67,3.7568.0013.008-8,PRODUTO DE VENDA LIVRE,10/2031,BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,5224028/21-3,ENERGIA VIBRANTE
111,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP,3.07568-3,DESINFETANTE ESSENTIAL,5351.227622/2021-67,3.7568.0013.009-6,PRODUTO DE VENDA LIVRE,10/2031,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,5224028/21-3,ENERGIA VIBRANTE
112,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP,3.07568-3,DESINFETANTE ESSENTIAL,5351.227622/2021-67,3.7568.0013.010-1,PRODUTO DE VENDA LIVRE,10/2031,BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,5224028/21-3,VALE DOS EUCALIPTOS
113,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP,3.07568-3,DESINFETANTE ESSENTIAL,5351.227622/2021-67,3.7568.0013.011-8,PRODUTO DE VENDA LIVRE,10/2031,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,5224028/21-3,VALE DOS EUCALIPTOS
114,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP,3.07568-3,DESINFETANTE ESSENTIAL,5351.227622/2021-67,3.7568.0013.012-6,PRODUTO DE VENDA LIVRE,10/2031,BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,5224028/21-3,FLORAL DOCE
115,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP,3.07568-3,DESINFETANTE ESSENTIAL,5351.227622/2021-67,3.7568.0013.013-4,PRODUTO DE VENDA LIVRE,10/2031,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,5224028/21-3,FLORAL DOCE
116,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP,3.07568-3,DESINFETANTE ESSENTIAL,5351.227622/2021-67,3.7568.0013.014-2,PRODUTO DE VENDA LIVRE,10/2031,BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,5224028/21-3,PINHO E LIMÃO
117,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP,3.07568-3,DESINFETANTE EXPERT,5351.508573/2021-61,3.7568.0012.001-5,PRODUTO DE VENDA LIVRE,07/2031,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,330 REG. SANEANTES - Modificação de Fórmula de Produto,0333832/22-1,PINHO E LIMÃO
118,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",MAXX QUIMICA E SISTEMAS DE LIMPEZA EIRELI,3.06833-1,Lav-Maxx 3 - Alvejante Bactericida,5351.040816/2022-31,3.6833.0003.001-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,Lav-Maxx 3 - Alvejante Bactericida + BOMBONA PLASTICA + CAIXA DE PAPELAO,6 Meses,4300215 ALVEJANTE CLORADO,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
119,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",MERCOQUÍMICA INDÚSTRIA E COMÉRCIO LTDA,3.02747-0,DETER-AL SUPER CLOR,5351.747744/2021-75,3.2747.0187.001-2,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,ÚNICA + GALAO PLASTICO + CAIXA DE PAPELAO,6 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
120,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",MERCOQUÍMICA INDÚSTRIA E COMÉRCIO LTDA,3.02747-0,DETER-AL SUPER CLOR,5351.747744/2021-75,3.2747.0187.002-0,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,ÚNICA + BOMBONA PLASTICA OPACA + ACONDICIONAMENTO NAO PREVISTO NA TABELA,6 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
121,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",MUSTANG PLURON QUÍMICA LTDA,3.00546-2,PLURON QUATER LH,5351.107184/2015-71,3.0546.3156.009-8,,07/2030,BOMBONA PLASTICA + CAIXA DE PAPELAO,18 Meses,3205029 DESINFETANTE HOSPITALAR PARA SUPERFÍCIES FIXAS E ARTIGOS NÃO CRÍTICOS,389 REG. SANEANTES - Alteração de Rotulagem de Produto,0183196/22-8,None
122,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",MUSTANG PLURON QUÍMICA LTDA,3.00546-2,PLURON 836 LL,5351.198128/2014-26,3.0546.3138.001-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,06/2029,BOMBONA PLASTICA,3 Meses,3222050 DESINFETANTE PARA ROUPAS HOSPITALARES,389 REG. SANEANTES - Alteração de Rotulagem de Produto,7643153/21-3,None
123,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",MUSTANG PLURON QUÍMICA LTDA,3.00546-2,PLURON 444 A,5351.633798/2014-73,3.0546.3152.001-0,,12/2029,BOMBONA PLASTICA,3 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2827331/21-7,None
124,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",MUSTANG PLURON QUÍMICA LTDA,3.00546-2,PLURON 444 A,5351.633798/2014-73,3.0546.3152.002-9,,12/2029,BOMBONA PLASTICA + CAIXA DE PAPELAO,3 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2827331/21-7,None
125,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",MUSTANG PLURON QUÍMICA LTDA,3.00546-2,PLURON ALCALI CLOR,5351.766860/2011-70,3.0546.3106.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2027,GALAO PLASTICO,6 Meses,3222021 LIMPADOR DE USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2827356/21-0,None
126,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",MUSTANG PLURON QUÍMICA LTDA,3.00546-2,PLURON ALCALI CLOR,5351.766860/2011-70,3.0546.3106.002-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2027,GALAO PLASTICO + CAIXA DE PAPELAO,6 Meses,3222021 LIMPADOR DE USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2827356/21-0,None
127,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",MUSTANG PLURON QUÍMICA LTDA,3.00546-2,PLURON ALCALI CLOR,5351.766860/2011-70,3.0546.3106.003-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2027,BOMBONA PLASTICA,6 Meses,3222021 LIMPADOR DE USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2827356/21-0,None
128,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NICHO TECNOLOGIA EIRELI,3.10600-5,ÁGUA SANITÁRIA KOKINO'S,5351.060786/2021-06,3.0600.0001.001-4,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3103033 ÁGUA SANITÁRIA,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
129,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NICHO TECNOLOGIA EIRELI,3.10600-5,ÁGUA SANITÁRIA KOKINO'S,5351.060786/2021-06,3.0600.0001.002-2,PRODUTO DE VENDA LIVRE,02/2032,BOMBONA PLASTICA OPACA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3103033 ÁGUA SANITÁRIA,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
130,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NOSSA SENHORA DE FÁTIMA INDÚSTRIA E COMÉRCIO DE EMBALAGENS LTDA,3.02060-5,Limpador Multiuso Castelar Vinabio,5351.068398/2021-65,3.2060.0008.001-0,PRODUTO DE VENDA LIVRE,02/2032,Citrus + FRASCO DE PLASTICO OPACO SQUEEZE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
131,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NOSSA SENHORA DE FÁTIMA INDÚSTRIA E COMÉRCIO DE EMBALAGENS LTDA,3.02060-5,Limpador Multiuso Castelar Vinabio,5351.068398/2021-65,3.2060.0008.002-9,PRODUTO DE VENDA LIVRE,02/2032,Citrus + FRASCO PLÁSTICO OPACO COM GATILHO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
132,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NOSSA SENHORA DE FÁTIMA INDÚSTRIA E COMÉRCIO DE EMBALAGENS LTDA,3.02060-5,Limpador Multiuso Castelar Vinabio,5351.068398/2021-65,3.2060.0008.003-7,PRODUTO DE VENDA LIVRE,02/2032,Natural + FRASCO DE PLASTICO OPACO SQUEEZE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
133,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NOSSA SENHORA DE FÁTIMA INDÚSTRIA E COMÉRCIO DE EMBALAGENS LTDA,3.02060-5,Limpador Multiuso Castelar Vinabio,5351.068398/2021-65,3.2060.0008.004-5,PRODUTO DE VENDA LIVRE,02/2032,Natural + FRASCO PLÁSTICO OPACO COM GATILHO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
134,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NOVALE INDUSTRIA DE PRODUTOS DE HIGIENE E LIMPEZA LTDA,3.04512-0,DESINFETANTE NOVALE,5351.042627/2017-03,3.4512.0001.001-4,PRODUTO DE VENDA LIVRE,03/2027,BOMBONA PLASTICA,12 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2491663/21-0,None
135,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NOVALE INDUSTRIA DE PRODUTOS DE HIGIENE E LIMPEZA LTDA,3.04512-0,DESINFETANTE NOVALE,5351.042627/2017-03,3.4512.0001.002-2,PRODUTO DE VENDA LIVRE,03/2027,GALAO PLASTICO,12 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2491663/21-0,None
136,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NOVALE INDUSTRIA DE PRODUTOS DE HIGIENE E LIMPEZA LTDA,3.04512-0,DESINFETANTE NOVALE,5351.042627/2017-03,3.4512.0001.003-0,PRODUTO DE VENDA LIVRE,03/2027,BOMBONA PLASTICA,12 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2491663/21-0,EUCALIPTO
137,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NOVALE INDUSTRIA DE PRODUTOS DE HIGIENE E LIMPEZA LTDA,3.04512-0,DESINFETANTE NOVALE,5351.042627/2017-03,3.4512.0001.004-9,PRODUTO DE VENDA LIVRE,03/2027,GALAO PLASTICO,12 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2491663/21-0,EUCALIPTO
138,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NOVALE INDUSTRIA DE PRODUTOS DE HIGIENE E LIMPEZA LTDA,3.04512-0,DESINFETANTE NOVALE,5351.042627/2017-03,3.4512.0001.005-7,PRODUTO DE VENDA LIVRE,03/2027,BOMBONA PLASTICA,12 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2491663/21-0,PINHO
139,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NOVALE INDUSTRIA DE PRODUTOS DE HIGIENE E LIMPEZA LTDA,3.04512-0,DESINFETANTE NOVALE,5351.042627/2017-03,3.4512.0001.006-5,PRODUTO DE VENDA LIVRE,03/2027,GALAO PLASTICO,12 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2491663/21-0,PINHO
140,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NOVALE INDUSTRIA DE PRODUTOS DE HIGIENE E LIMPEZA LTDA,3.04512-0,DESINFETANTE NOVALE,5351.042627/2017-03,3.4512.0001.007-3,PRODUTO DE VENDA LIVRE,03/2027,BOMBONA PLASTICA,12 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2491663/21-0,LAVANDA
141,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NOVALE INDUSTRIA DE PRODUTOS DE HIGIENE E LIMPEZA LTDA,3.04512-0,DESINFETANTE NOVALE,5351.042627/2017-03,3.4512.0001.008-1,PRODUTO DE VENDA LIVRE,03/2027,GALAO PLASTICO,12 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2491663/21-0,LAVANDA
142,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NOVALE INDUSTRIA DE PRODUTOS DE HIGIENE E LIMPEZA LTDA,3.04512-0,ÁGUA SANITÁRIA NOVALE,5351.042635/2017-07,3.4512.0002.001-1,PRODUTO DE VENDA LIVRE,05/2027,BOMBONA PLASTICA OPACA,6 Meses,3103033 ÁGUA SANITÁRIA,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2491562/21-9,CITRONELA
143,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",NOVALE INDUSTRIA DE PRODUTOS DE HIGIENE E LIMPEZA LTDA,3.04512-0,ÁGUA SANITÁRIA NOVALE,5351.042635/2017-07,3.4512.0002.002-8,PRODUTO DE VENDA LIVRE,05/2027,GALAO PLASTICO,6 Meses,3103033 ÁGUA SANITÁRIA,389 REG. SANEANTES - Alteração de Rotulagem de Produto,2491562/21-9,CITRONELA
144,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",P. S. INDÚSTRIA E COMÉRCIO DE PRODUTOS DE LIMPEZA LTDA EPP,3.03511-0,CLORIMP LIMP 10,5351.763546/2011-75,3.3511.0003.001-7,PRODUTO DE VENDA LIVRE,04/2027,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,6 Meses,4300215 ALVEJANTE CLORADO,389 REG. SANEANTES - Alteração de Rotulagem de Produto,0277380/22-7,None
145,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",P. S. INDÚSTRIA E COMÉRCIO DE PRODUTOS DE LIMPEZA LTDA EPP,3.03511-0,CLORIMP LIMP 10,5351.763546/2011-75,3.3511.0003.002-5,PRODUTO DE VENDA LIVRE,04/2027,GALAO PLASTICO + CAIXA DE PAPELAO,6 Meses,4300215 ALVEJANTE CLORADO,389 REG. SANEANTES - Alteração de Rotulagem de Produto,0277380/22-7,None
146,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",P. S. INDÚSTRIA E COMÉRCIO DE PRODUTOS DE LIMPEZA LTDA EPP,3.03511-0,CLORIMP LIMP 10,5351.763546/2011-75,3.3511.0003.003-3,PRODUTO DE VENDA LIVRE,04/2027,BOMBONA PLASTICA OPACA,6 Meses,4300215 ALVEJANTE CLORADO,389 REG. SANEANTES - Alteração de Rotulagem de Produto,0277380/22-7,None
147,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",PIRISA PIRETRO INDUSTRIAL LTDA,3.00262-0,PIRINSET 60 NOITES,5025.009567/2003-45,3.0262.0034.001-8,PRODUTO DE VENDA LIVRE,07/2028,FRASCO DE PLÁSTICO TRANSPARENTE,02 Ano(s),3208011 REPELENTE,330 REG. SANEANTES - Modificação de Fórmula de Produto,4531945/21-2,None
148,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",POLIPLAX PLASTICOS LTDA,3.10516-6,GRAFLOR DESINFETANTE,5351.812236/2021-75,3.0516.0001.001-6,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,12 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
149,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",POLIPLAX PLASTICOS LTDA,3.10516-6,GRAFLOR DESINFETANTE,5351.812236/2021-75,3.0516.0001.002-4,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,12 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,ESPECIAL
150,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",POLIPLAX PLASTICOS LTDA,3.10516-6,GRAFLOR DESINFETANTE,5351.812236/2021-75,3.0516.0001.003-2,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,12 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,EUCALIPTO
151,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",POLIPLAX PLASTICOS LTDA,3.10516-6,GRAFLOR DESINFETANTE,5351.812236/2021-75,3.0516.0001.004-0,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,12 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,LAVANDA
152,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",POLIPLAX PLASTICOS LTDA,3.10516-6,GRAFLOR DESINFETANTE,5351.812236/2021-75,3.0516.0001.005-9,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,12 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,LIMÃO
153,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",POLIPLAX PLASTICOS LTDA,3.10516-6,GRAFLOR DESINFETANTE,5351.812236/2021-75,3.0516.0001.006-7,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,12 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,PINHO
154,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",POLIPLAX PLASTICOS LTDA,3.10516-6,GRAFLOR ÁGUA SANITÁRIA,5351.812283/2021-19,3.0516.0002.001-1,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO OPACO + CAIXA DE PLASTICO,6 Meses,3103033 ÁGUA SANITÁRIA,30020 REG. SANEANTES - Registro de produtos saneantes,None,FLORAL
155,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",PONTO FRANCO LIMPE BEM PRODUTOS DE LIMPEZA LTDA ME,3.07251-7,ÁGUA SANITÁRIA,5351.352601/2018-83,3.7251.0001.001-2,PRODUTO DE VENDA LIVRE,10/2028,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,6 Meses,3103033 ÁGUA SANITÁRIA,389 REG. SANEANTES - Alteração de Rotulagem de Produto,0152930/22-1,None
156,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",PROTEGE QUIMICA LIMITADA,3.09782-4,PROTEGE VC - DESINFETANTE USO GERAL,5351.243090/2021-13,3.9782.0001.001-8,PRODUTO DE VENDA LIVRE,02/2032,CAPIM LIMÃO + FRASCO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
157,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",PROTEGE QUIMICA LIMITADA,3.09782-4,PROTEGE VC - DESINFETANTE USO GERAL,5351.243090/2021-13,3.9782.0001.002-6,PRODUTO DE VENDA LIVRE,02/2032,CAPIM LIMÃO + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
158,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",PROTEGE QUIMICA LIMITADA,3.09782-4,PROTEGE VC - DESINFETANTE USO GERAL,5351.243090/2021-13,3.9782.0001.003-4,PRODUTO DE VENDA LIVRE,02/2032,EUCALIPTO + FRASCO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
159,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",PROTEGE QUIMICA LIMITADA,3.09782-4,PROTEGE VC - DESINFETANTE USO GERAL,5351.243090/2021-13,3.9782.0001.004-2,PRODUTO DE VENDA LIVRE,02/2032,EUCALIPTO + GALAO PLASTICO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
160,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",PROTEGE QUIMICA LIMITADA,3.09782-4,PROTEGE VC - DESINFETANTE USO GERAL,5351.243090/2021-13,3.9782.0001.005-0,PRODUTO DE VENDA LIVRE,02/2032,LAVANDA + FRASCO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
161,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",PROTEGE QUIMICA LIMITADA,3.09782-4,PROTEGE VC - DESINFETANTE USO GERAL,5351.243090/2021-13,3.9782.0001.006-9,PRODUTO DE VENDA LIVRE,02/2032,LAVANDA + GALAO PLASTICO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
162,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",QUÍMICA AMPARO LTDA,3.00467-1,LAVA ROUPAS PÓ TIXAN YPÊ MACIEZ,5351.477193/2020-96,3.0467.0046.001-7,PRODUTO DE VENDA LIVRE,11/2030,CAIXA DE CARTOLINA + CAIXA DE PAPELAO,24 Meses,3222047 SANITIZANTE PARA TECIDOS E ROUPAS,389 REG. SANEANTES - Alteração de Rotulagem de Produto,0674118/21-9,None
163,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",RAWELL QUÍMICA EIRELI,3.03554-9,ARRANKA PM,5351.644846/2014-28,3.3554.0014.001-5,PRODUTO DE VENDA LIVRE,12/2029,SACHE DE ALUMINIO + CAIXA DE PAPELAO,24 Meses,3222019 JARDINAGEM AMADORA,389 REG. SANEANTES - Alteração de Rotulagem de Produto,0166461/22-9,None
164,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",RECKITT BENCKISER (BRASIL) LTDA,3.00227-0,VEJA DESINFETANTE POWER ACTION,5351.004075/2021-43,3.0227.1018.001-1,PRODUTO DE VENDA LIVRE,06/2031,PINHO + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,330 REG. SANEANTES - Modificação de Fórmula de Produto,2971562/21-2,None
